# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	4960
#@/user_id	MBP-2019
a 	啊	c=67 d=7.11815 t=4960
san ci 	三次	c=0 d=0.1 t=4424
san ge 	三個	c=0 d=0.1 t=4473
san ge wei zhi shu 	三個未知數	c=1 d=1 t=4474
san jiao 	三角	c=1 d=1 t=4472
san jiao xing 	三角形	c=1 d=1 t=4463
san si ci 	三四次	c=1 d=1 t=4838
san ye cao 	三葉草	c=2 d=1.99005 t=3564
san yi 	三一	c=0 d=0.1 t=3107
san yi song 	三一頌	c=3 d=2.8099 t=3143
san yue 	三月	c=0 d=0.000102302 t=4960
san yue duo 	三月多	c=1 d=0.00102814 t=4960
san zhi 	三指	c=2 d=0.0685632 t=4960
sha 	啥	c=5 d=0.19205 t=4960
shan 	刪	c=1 d=0.00425356 t=4960
shan cheng 	山城	c=1 d=0.0608101 t=4960
shan chu 	刪除	c=1 d=0.249988 t=4960
shan e 	善惡	c=1 d=0.0162445 t=4960
shan le 	刪了	c=1 d=0.0539337 t=4960
shan liang 	善良	c=2 d=0.177284 t=4960
shang 	上	c=9 d=1.68697 t=4960
shang bai 	上百	c=1 d=1 t=2758
shang ci 	上次	c=4 d=0.285976 t=4960
shang ci 	賞賜	c=1 d=0.276651 t=4960
shang hai 	上海	c=2 d=0.224249 t=4960
shang jin 	上進	c=1 d=0.000569928 t=4960
shang le 	上了	c=0 d=0.1 t=3146
shang liang 	商量	c=2 d=1.625 t=2992
shang men 	上門	c=1 d=0.0115047 t=4960
shang mian 	上面	c=8 d=0.233705 t=4960
shang ping 	上屏	c=1 d=0.00308872 t=4960
shang ren 	傷人	c=0 d=0.1 t=3986
shang wang 	上網	c=1 d=0.0550232 t=4960
shang wei 	上位	c=1 d=1 t=3981
shang wu 	上午	c=1 d=1 t=4658
shang wu 	商務	c=2 d=1.99005 t=4656
shang xing qi 	上星期	c=1 d=1 t=4705
shang yin 	上癮	c=1 d=1 t=2986
shao 	燒	c=0 d=0.000260584 t=4960
shao le 	少了	c=0 d=0.1 t=3638
shao le ren 	少了人	c=1 d=1 t=3639
she bei 	設備	c=1 d=0.271173 t=4960
she bu de 	捨不得	c=1 d=0.0119742 t=4960
she chi 	奢侈	c=1 d=1 t=2938
she me 	什麼	c=34 d=1.28667 t=4960
she zhi 	設置	c=6 d=2.05018 t=4960
shei 	誰	c=6 d=0.961699 t=4960
shen du 	深度	c=0 d=0.00274607 t=4960
shen du tao lao 	深度套牢	c=1 d=0.0275983 t=4960
shen fen zheng 	身份證	c=1 d=1 t=3518
shen me de 	什麼的	c=1 d=0.0473589 t=4960
shen me guan xi 	什麼關係	c=1 d=0.010358 t=4960
shen me shi hou 	什麼時候	c=2 d=0.367879 t=4960
shen me wen ti 	什麼問題	c=1 d=1 t=2478
shen me yi si 	什麼意思	c=3 d=0.00627467 t=4960
shen qing 	申請	c=1 d=1 t=3494
shen ti 	身體	c=1 d=1 t=4601
shen zhen 	深圳	c=2 d=0.900325 t=4960
sheng can 	聖餐	c=1 d=1 t=2880
sheng ji 	升級	c=1 d=1 t=4778
sheng le 	剩了	c=1 d=0.321422 t=4960
sheng shi 	省事	c=2 d=0.412714 t=4960
sheng yin 	聲音	c=3 d=1.03018 t=4834
shi 	是	c=114 d=5.84558 t=4960
shi 	試	c=1 d=0.0615004 t=4960
shi a 	是啊	c=6 d=1.49363 t=4960
shi ba 	是吧	c=17 d=1.44413 t=4960
shi bai 	失敗	c=0 d=0.000226541 t=4960
shi bu shi 	是不是	c=12 d=1.21725 t=4960
shi chang 	市場	c=1 d=0.0620385 t=4960
shi da 	十大	c=0 d=0.0293758 t=4960
shi da zui zhuang 	十大罪狀	c=1 d=0.29523 t=4960
shi de 	似的	c=4 d=0.0507928 t=4960
shi de 	是的	c=1 d=1 t=2857
shi duan 	時段	c=1 d=1 t=4897
shi ge 	是個	c=1 d=1 t=4144
shi guo 	試過	c=2 d=0.139457 t=4960
shi he 	適合	c=2 d=0.0415857 t=4960
shi hou 	時候	c=9 d=0.744169 t=4960
shi ji 	實際	c=1 d=1 t=2654
shi ji ge 	十幾個	c=1 d=0.0720785 t=4960
shi jia 	十架	c=1 d=1.056 t=3289
shi jian 	時間	c=9 d=0.275153 t=4960
shi jian biao 	時間表	c=2 d=1.96079 t=3622
shi jie 	世界	c=0 d=3.20701e-05 t=4960
shi le 	試了	c=2 d=0.353454 t=4960
shi le yi xia 	試了一下	c=3 d=0.0160953 t=4960
shi ma 	是嗎	c=1 d=1 t=2953
shi ming 	使命	c=2 d=1.99501 t=4301
shi nian hou 	十年後	c=1 d=0.031273 t=4960
shi pei 	適配	c=1 d=0.00223168 t=4960
shi pin 	視頻	c=3 d=1.21239 t=3200
shi qing 	事情	c=2 d=0.181781 t=4960
shi shen me shi hou 	是什麼時候	c=1 d=1 t=4593
shi shi 	試試	c=8 d=0.178028 t=4960
shi tu 	試圖	c=1 d=0.209088 t=4960
shi wang 	失望	c=2 d=0.0197774 t=4960
shi xian 	實現	c=0 d=0.1 t=4095
shi xiang 	事項	c=1 d=1 t=3102
shi xiao 	失效	c=1 d=1 t=4960
shi ya 	是呀	c=31 d=1.50018 t=4960
shi yan 	實驗	c=2 d=0.913931 t=4960
shi yan shi 	實驗室	c=1 d=0.0192547 t=4960
shi ye lv 	失業率	c=1 d=1 t=3782
shi yi xia ma 	試一下嗎	c=1 d=1 t=2811
shi yong 	使用	c=1 d=1 t=3490
shi yong 	試用	c=1 d=1 t=3860
shi you 	是有	c=1 d=0.00114197 t=4960
shi zai shi 	實在是	c=1 d=1 t=2605
shou 	受	c=1 d=1 t=3466
shou 	手	c=1 d=0.0137736 t=4960
shou 	收	c=1 d=0.0137049 t=4960
shou 	首	c=2 d=0.207008 t=4960
shou dao 	受到	c=1 d=1 t=3599
shou dao 	收到	c=0 d=0.1 t=4922
shou dao le 	收到了	c=1 d=1 t=4923
shou gou 	收購	c=1 d=1 t=3479
shou ji 	手機	c=2 d=0.0523505 t=4960
shou ji hao 	手機號	c=1 d=1 t=4418
shou xie 	手寫	c=0 d=0.0843665 t=4960
shou yi 	受益	c=1 d=0.105399 t=4960
shou zu kou 	手足口	c=1 d=0.092089 t=4960
shu 	樹	c=1 d=0.0837432 t=4960
shu 	鼠	c=1 d=0.995012 t=4960
shu fu 	舒服	c=0 d=0.1 t=4381
shu fu dian 	舒服點	c=1 d=1 t=4382
shu lie 	數列	c=1 d=0.024972 t=4960
shu ru fa 	輸入法	c=6 d=2.75459 t=4960
shu xu guan 	鼠鬚管	c=4 d=1.14676 t=4960
shu xue ti 	數學題	c=1 d=1 t=4501
shua 	刷	c=3 d=1.10348 t=4960
shua ti 	刷題	c=2 d=0.00657159 t=4960
shuang 	爽	c=2 d=0.136695 t=4960
shui 	睡	c=1 d=1 t=4560
shui bu zhao 	睡不着	c=1 d=1 t=4209
shui jiao 	睡覺	c=3 d=1.19768 t=4294
shui le 	睡了	c=0 d=0.1 t=4719
shui ping 	水平	c=1 d=1 t=3901
shui ping 	水瓶	c=1 d=1 t=3900
shui xing 	睡醒	c=0 d=0.1 t=2574
shui xing le 	睡醒了	c=1 d=1 t=2575
shun bian 	順便	c=1 d=1 t=2546
shun li 	順利	c=1 d=1 t=3447
shun shou 	順手	c=1 d=0.0037164 t=4960
shuo 	說	c=15 d=1.29199 t=4960
shuo bu qing 	說不清	c=1 d=1 t=3788
shuo de 	說的	c=2 d=1.03127 t=3185
shuo hua 	說話	c=1 d=0.00501661 t=4960
si ci 	四次	c=0 d=0.1 t=4837
si da tian wang 	四大天王	c=1 d=0.0333733 t=4960
si ge 	四個	c=1 d=0.000699601 t=4960
si que er 	四缺二	c=1 d=1 t=3651
si si 	思思	c=0 d=0.1 t=3927
si wang ren shu 	死亡人數	c=1 d=1 t=2653
si zi qi 	四子棋	c=2 d=1.73438 t=4960
song 	送	c=2 d=0.27418 t=4960
song 	頌	c=0 d=0.1 t=3107
suan 	算	c=1 d=0.00522135 t=4960
suan chu lai 	算出來	c=1 d=1 t=4485
suan dao 	算到	c=1 d=1 t=4430
suan fa 	算法	c=1 d=1 t=4010
suan fa 	算髮	c=0 d=0.0941765 t=4960
suan fa ti 	算髮題	c=1 d=0.946485 t=4960
sui 	歲	c=1 d=0.00290884 t=4960
sui bian 	隨便	c=2 d=1.08501 t=3526
sui ji 	隨機	c=1 d=1 t=3559
sun yang 	孫楊	c=1 d=0.0322254 t=4960
suo 	鎖	c=1 d=1 t=4340
suo yi 	所以	c=6 d=1.6704 t=4932
suo yi ran 	所以然	c=1 d=1 t=4434
suo you ren 	所有人	c=1 d=1 t=2691
ta 	他	c=25 d=2.48139 t=4960
ta 	她	c=6 d=0.0482275 t=4960
ta de 	它的	c=1 d=0.0203434 t=4960
ta men 	他們	c=14 d=1.51875 t=4960
ta men 	她們	c=3 d=0.0120342 t=4960
ta men jia 	他們家	c=1 d=1 t=2608
tai 	太	c=2 d=0.243509 t=4960
tai 	臺	c=0 d=0.00175097 t=4960
tai bao 	太飽	c=0 d=0.1 t=4905
tai bao le 	太飽了	c=1 d=1 t=4906
tai che le 	太扯了	c=1 d=0.15259 t=4960
tai duo 	太多	c=2 d=0.279636 t=4960
tai feng kuang 	太瘋狂	c=1 d=0.000884932 t=4960
tai hao 	太好	c=1 d=0.0742736 t=4960
tai hen 	太狠	c=0 d=0.0035437 t=4960
tai hen le 	太狠了	c=2 d=0.555055 t=4960
tai jiu 	太久	c=1 d=0.826959 t=4960
tai jiu ba 	太久吧	c=1 d=1 t=4561
tai kuai 	太快	c=1 d=0.782705 t=4960
tai lao 	太老	c=1 d=1 t=2498
tai nan 	太難	c=0 d=0.013068 t=4960
tai nan deng 	太難等	c=1 d=0.00190171 t=4960
tai nan le 	太難了	c=1 d=0.131336 t=4960
tai neng shui le 	太能睡了	c=1 d=1 t=4720
tai shang ren le 	太傷人了	c=1 d=1 t=3987
tai shi bai 	太失敗	c=1 d=0.00227676 t=4960
tai wan 	臺灣	c=1 d=0.458406 t=4960
tai xiang 	太想	c=0 d=0.00505395 t=4960
tai xiao sa 	太瀟灑	c=1 d=1 t=4264
tai xin 	太新	c=1 d=0.0213864 t=4960
tai you 	太有	c=1 d=0.0617291 t=4960
tai you qian 	太有錢	c=1 d=0.00259284 t=4960
tan xin 	貪心	c=2 d=0.0389939 t=4960
tang 	堂	c=0 d=0.1 t=3485
tao lao 	套牢	c=0 d=0.00274607 t=4960
tao lun 	討論	c=1 d=0.467666 t=4960
te bie 	特別	c=1 d=0.000628242 t=4960
te bie meng 	特別猛	c=1 d=1 t=3947
te bie shi 	特別是	c=1 d=1 t=3897
te si la 	特斯拉	c=1 d=0.000930303 t=4960
ti 	題	c=1 d=0.182654 t=4960
ti 	體	c=1 d=1 t=3215
ti dai 	替代	c=1 d=0.212248 t=4960
ti huan 	替換	c=2 d=1.95123 t=3239
ti ji 	體積	c=1 d=1 t=4450
ti ku 	題庫	c=1 d=0.0739031 t=4960
ti po 	體魄	c=1 d=1 t=3935
ti ren 	踢人	c=0 d=0.1 t=3647
tian 	天	c=3 d=1.12655 t=4960
tian e 	天鵝	c=0 d=0.1 t=3395
tian e jing 	天鵝頸	c=1 d=1 t=3396
tian liang 	天亮	c=1 d=0.0156076 t=4960
tian qi 	天氣	c=1 d=0.0420036 t=4960
tian tang 	天堂	c=1 d=1.1 t=2778
tian tian 	天天	c=3 d=0.0646844 t=4960
tian tian lian 	天天練	c=1 d=0.0328764 t=4960
tiao 	條	c=1 d=1 t=4255
tiao 	跳	c=1 d=0.771052 t=4960
tiao cao 	跳槽	c=1 d=0.000720907 t=4960
tiao jie 	調節	c=1 d=0.189191 t=4960
tiao zhan 	挑戰	c=1 d=0.111917 t=4960
tiao zheng 	調整	c=2 d=0.311923 t=4960
tie 	貼	c=0 d=0.1 t=3846
tie gan 	鐵桿	c=0 d=0.000240549 t=4960
tie gan fen 	鐵桿粉	c=1 d=0.00241755 t=4960
tie xin 	貼心	c=0 d=0.1 t=3328
ting 	挺	c=1 d=0.346456 t=4960
ting bu cuo 	挺不錯	c=1 d=0.00708341 t=4960
ting chong 	挺衝	c=1 d=0.390628 t=4960
ting da 	挺大	c=1 d=0.000882647 t=4960
ting da fa 	挺大發	c=1 d=0.00887071 t=4960
ting duo 	挺多	c=1 d=1 t=3594
ting gui 	挺貴	c=1 d=0.16696 t=4960
ting hao 	挺好	c=10 d=1.60573 t=4960
ting hao 	聽好	c=2 d=0.268178 t=4960
ting hao wan 	挺好玩	c=2 d=0.093534 t=4960
ting hen 	挺狠	c=1 d=0.00535353 t=4960
ting shang qu 	聽上去	c=1 d=1 t=4179
ting shuo 	聽說	c=4 d=0.613852 t=4960
ting zai 	停在	c=1 d=1 t=4681
tong bu 	同步	c=2 d=1.05287 t=4958
tong cheng 	同城	c=0 d=0.1 t=3559
tong cheng you 	同城遊	c=1 d=1 t=3560
tong guo 	通過	c=2 d=0.0780817 t=4960
tong hang ye 	同行業	c=1 d=0.000689186 t=4960
tong huo peng zhang 	通貨膨脹	c=1 d=0.00568457 t=4960
tong shi 	同事	c=1 d=0.108067 t=4960
tong shi 	同時	c=2 d=1.03223 t=4044
tong wen 	同問	c=1 d=1 t=4346
tong yi ge 	同一個	c=1 d=1 t=3202
tong yong 	通用	c=1 d=1 t=2486
tong zhi 	統治	c=1 d=1 t=3746
tong zhi 	通知	c=2 d=1.2466 t=4027
tou 	偷	c=1 d=0.294659 t=4960
tou bu dao 	偷不到	c=1 d=0.263158 t=4960
tou da 	頭大	c=1 d=0.0566989 t=4960
tou tong 	頭痛	c=1 d=1 t=3252
tou tou 	偷偷	c=1 d=1 t=2949
tu 	圖	c=1 d=1 t=4543
tu ran 	突然	c=1 d=1 t=3156
tu shu guan 	圖書館	c=1 d=0.0175097 t=4960
tuan dui 	團隊	c=0 d=0.1 t=4182
tui chu 	退出	c=6 d=1.86625 t=4876
tui jian 	推薦	c=2 d=0.909373 t=4960
tui wa 	推娃	c=1 d=1 t=4357
tuo la ji 	拖拉機	c=6 d=0.162229 t=4960
vpn 	VPN	c=1 d=0.0655462 t=4960
vpn ibeacon 	VPNiBeacon	c=1 d=0.40657 t=4960
wa 	哇	c=4 d=0.142274 t=4960
wa 	娃	c=3 d=0.00852289 t=4960
wa guang 	挖光	c=1 d=0.00145901 t=4960
wan 	晚	c=1 d=1 t=4653
wan 	玩	c=2 d=0.0244334 t=4960
wan dian 	晚點	c=1 d=1 t=2536
wan er 	玩兒	c=1 d=0.0247235 t=4960
wan gu 	頑固	c=1 d=0.0513033 t=4960
wan le 	晚了	c=1 d=0.267135 t=4960
wan neng 	萬能	c=1 d=0.000555857 t=4960
wan quan 	完全	c=2 d=0.606531 t=4960
wan shang 	晚上	c=4 d=2.7828 t=4664
wang ji 	忘記	c=1 d=1 t=3916
wang luo 	網絡	c=1 d=0.0642483 t=4960
wang yan yi 	王延軼	c=1 d=0.0193512 t=4960
wang yi 	王毅	c=1 d=1 t=3480
wei bo 	微薄	c=1 d=1 t=3338
wei guang zheng 	偉光正	c=1 d=0.0157644 t=4960
wei hai 	危害	c=1 d=0.00067217 t=4960
wei ruan 	微軟	c=1 d=0.000558643 t=4960
wei shen me 	爲什麼	c=1 d=0.00421123 t=4960
wei xin 	微信	c=5 d=0.996374 t=4960
wei yi 	唯一	c=1 d=0.0131675 t=4960
wei zheng 	爲證	c=0 d=0.1 t=3846
wei zhi shu 	未知數	c=0 d=0.1 t=4473
wen 	問	c=1 d=1 t=3410
wen dang 	文檔	c=1 d=0.0728029 t=4960
wen jian 	文件	c=1 d=1 t=3227
wen shu 	文書	c=1 d=1 t=2651
wen ti 	問題	c=5 d=0.619433 t=4960
wen wen 	問問	c=2 d=0.570437 t=4960
wen zhang 	文章	c=1 d=1 t=4359
wen zhao 	文昭	c=2 d=0.495282 t=4960
wo 	我	c=141 d=6.58679 t=4960
wo men 	我們	c=34 d=2.98251 t=4960
wo men de 	我們的	c=1 d=1 t=4733
wo men jia 	我們家	c=2 d=0.0141931 t=4960
wo men lia 	我們倆	c=1 d=1 t=4738
wo ye shi 	我也是	c=1 d=0.000893825 t=4960
wo yi wei 	我以爲	c=2 d=0.00565622 t=4960
wo zhe li 	我這裏	c=1 d=1 t=2667
wu 	五	c=0 d=0.1 t=3662
wu 	午	c=0 d=0.0131336 t=4960
wu bai 	五百	c=1 d=0.12493 t=4960
wu fen zhong 	五分鐘	c=1 d=1 t=3647
wu han 	武漢	c=3 d=0.000750169 t=4960
wu han fei yan 	武漢肺炎	c=7 d=0.0222618 t=4960
wu que yi 	五缺一	c=4 d=1.33426 t=4292
wu tong 	無痛	c=1 d=1 t=4274
wu wei 	吳偉	c=1 d=1 t=4007
wu xiao 	無效	c=1 d=0.000278804 t=4960
wu yuan 	無緣	c=1 d=1 t=4312
wu yue 	五嶽	c=1 d=0.0385808 t=4960
wu yue 	五月	c=1 d=0.00194013 t=4960
wu zi li 	屋子裏	c=1 d=1 t=4160
xi guan 	習慣	c=1 d=0.216536 t=4960
xi hao 	喜好	c=1 d=0.612626 t=4960
xi huan 	喜歡	c=1 d=0.100761 t=4960
xi jin ping 	習近平	c=3 d=0.985112 t=4960
xi tong 	系統	c=3 d=0.447088 t=4960
xia ci 	下次	c=1 d=1 t=2463
xia dan 	下單	c=1 d=0.640824 t=4960
xia de qu 	下得去	c=1 d=0.0136366 t=4960
xia mian 	下麪	c=1 d=0.540641 t=4960
xia ren 	嚇人	c=1 d=0.0146986 t=4960
xia wu 	下午	c=4 d=1.92779 t=4663
xia yi bu 	下一步	c=1 d=0.302704 t=4960
xia yi ge 	下一個	c=2 d=1.98012 t=4960
xia zai 	下載	c=5 d=0.0387742 t=4960
xia zhou 	下週	c=1 d=1 t=4016
xian 	先	c=5 d=0.3486 t=4960
xian 	線	c=2 d=1.50916 t=2622
xian 	閒	c=2 d=0.346117 t=4960
xian jin 	先進	c=0 d=0.1 t=3457
xian shang 	線上	c=0 d=0.1 t=3586
xian shang pai guan 	線上牌館	c=1 d=1 t=3587
xian shi 	顯示	c=3 d=0.995012 t=4960
xian shi qi 	顯示器	c=1 d=0.154896 t=4960
xian xia 	線下	c=1 d=1 t=2859
xian zai 	現在	c=29 d=1.33575 t=4960
xiang 	像	c=1 d=1 t=3183
xiang 	想	c=3 d=1.00096 t=4960
xiang dang yu 	相當於	c=2 d=1.22764 t=3352
xiang fa 	想法	c=1 d=0.00110698 t=4960
xiang guan 	相關	c=1 d=0.960789 t=4960
xiang jiao 	香蕉	c=1 d=0.0168231 t=4960
xiang jing ru bin 	相敬如賓	c=1 d=1 t=4261
xiang mu 	項目	c=1 d=1 t=4939
xiang qu 	想去	c=1 d=0.150318 t=4960
xiang shi 	像是	c=1 d=0.00232276 t=4960
xiang tong 	相同	c=1 d=1 t=3927
xiang xiang 	想像	c=1 d=0.113042 t=4960
xiang yao 	想要	c=0 d=0.000878245 t=4960
xiang yao ge 	想要個	c=1 d=0.00882647 t=4960
xiao 	小	c=2 d=0.0918512 t=4960
xiao chou 	小醜	c=1 d=0.00314654 t=4960
xiao chu 	笑出	c=1 d=1 t=3999
xiao gang 	小剛	c=1 d=1 t=2713
xiao gao 	小高	c=0 d=7.57869e-05 t=4960
xiao gao jie 	小高姐	c=1 d=0.000761668 t=4960
xiao ge 	校歌	c=1 d=0.995012 t=4960
xiao guai 	小乖	c=2 d=1.90484 t=2569
xiao guo 	效果	c=4 d=0.174422 t=4960
xiao hai 	小孩	c=1 d=0.00032718 t=4960
xiao hai zi 	小孩子	c=1 d=1 t=2930
xiao ju 	小聚	c=1 d=1 t=4584
xiao lang hao 	小狼毫	c=1 d=1 t=4366
xiao le 	小了	c=2 d=0.00538036 t=4960
xiao sa 	瀟灑	c=0 d=0.1 t=4263
xiao shi 	小時	c=0 d=0.1 t=3535
xiao shi 	消失	c=0 d=0.11543 t=4721
xiao shi le 	消失了	c=1 d=1 t=3575
xiao shi zai 	消失在	c=1 d=1 t=4344
xiao tou 	小偷	c=1 d=0.0471227 t=4960
xiao xi 	小西	c=1 d=0.00321477 t=4960
xiao xi 	消息	c=1 d=1 t=2715
xiao yi 	效益	c=1 d=0.00609675 t=4960
xiao yi zi 	小姨子	c=2 d=0.179066 t=4960
xiao zhan 	小站	c=0 d=0.1 t=3982
xie 	些	c=2 d=1.01234 t=4618
xie 	寫	c=0 d=0.1 t=3249
xie de 	寫的	c=2 d=0.0735345 t=4960
xie le 	寫了	c=1 d=0.546074 t=4960
xie xie 	謝謝	c=10 d=0.0941765 t=4960
xie xie fen xiang 	謝謝分享	c=1 d=0.946485 t=4960
xie xie ha 	謝謝哈	c=1 d=1 t=4212
xie zai 	寫在	c=1 d=0.0575558 t=4960
xin 	新	c=2 d=0.711485 t=4960
xin gong si 	新公司	c=1 d=0.574072 t=4960
xin hao 	信號	c=1 d=0.00078095 t=4960
xin ku 	辛苦	c=3 d=2.74702 t=3381
xin li 	心裏	c=1 d=1 t=4381
xin li shang 	心理上	c=1 d=1 t=4628
xin shi 	心事	c=2 d=1.99005 t=4613
xin wen 	新聞	c=0 d=0.00488012 t=4960
xin wen li 	新聞裏	c=1 d=0.0490458 t=4960
xin xi 	信息	c=1 d=1 t=4318
xin yang 	心癢	c=0 d=0.1 t=4715
xin yang la 	心癢啦	c=1 d=1 t=4716
xin zang 	心臟	c=1 d=1 t=4608
xing fu 	幸福	c=1 d=0.0443785 t=4960
xing fu 	性福	c=1 d=0.0441572 t=4960
xing neng 	性能	c=1 d=1 t=2474
xing qi wu 	星期五	c=1 d=0.16696 t=4960
xing qi yi 	星期一	c=1 d=1 t=4821
xing shi 	形勢	c=2 d=1.99005 t=4021
xiu fu 	修復	c=1 d=1 t=4889
xiu gai 	修改	c=2 d=1.02485 t=3822
xiu jue 	嗅覺	c=1 d=0.0623495 t=4960
xiu xian 	休閒	c=1 d=1 t=3489
xu 	許	c=0 d=0.00322254 t=4960
xu jian wen 	許健文	c=2 d=1.99501 t=2800
xu shu 	虛數	c=2 d=1.6745 t=4535
xu shu jie 	虛數解	c=1 d=1 t=4440
xu yao 	需要	c=6 d=1.71269 t=4510
xu zhang lao 	許長老	c=5 d=0.42648 t=4960
xuan 	選	c=2 d=0.99005 t=4960
xuan ze 	選擇	c=1 d=0.000841773 t=4960
xue ba 	学霸	c=1 d=1 t=4503
xue sheng 	學生	c=1 d=0.860708 t=4960
xue xiao 	學校	c=1 d=0.918512 t=4960
xue yi zhi yong 	學以致用	c=1 d=1 t=4122
xun su 	迅速	c=1 d=0.000731802 t=4960
ya 	呀	c=9 d=1.33206 t=4960
ya 	鴨	c=0 d=0.0324652 t=4960
ya jia zi 	鴨架子	c=1 d=0.32628 t=4960
ya kua 	壓垮	c=1 d=1 t=4901
yan 	眼	c=0 d=0.0332871 t=4960
yan jian xia chui 	眼睑下垂	c=1 d=0.33454 t=4960
yan jiu 	研究	c=1 d=1 t=3954
yan qi 	延期	c=1 d=0.451581 t=4960
yang 	楊	c=1 d=0.00298248 t=4960
yang 	樣	c=0 d=0.00029528 t=4960
yang xiao chou 	樣小醜	c=1 d=0.00296761 t=4960
yao 	要	c=16 d=1.644 t=4960
yao bu 	要不	c=3 d=1.1093 t=4669
yao bu yao 	要不要	c=1 d=1 t=3798
yao gen 	要跟	c=1 d=0.107528 t=4960
yao huan 	要換	c=1 d=0.000773179 t=4960
yao shi 	要是	c=3 d=1.96087 t=4740
yao shi 	鑰匙	c=3 d=2.14385 t=2665
yao yao wu qi 	遙遙無期	c=1 d=0.00096827 t=4960
ye 	也	c=41 d=4.39101 t=4960
ye bu 	也不	c=0 d=0.00505395 t=4960
ye bu tai xiang 	也不太想	c=1 d=0.0507928 t=4960
ye man 	野蠻	c=1 d=1 t=3933
ye mei shen me 	也沒什麼	c=1 d=1 t=2500
ye mian 	頁面	c=1 d=1 t=3055
ye shi 	也使	c=1 d=1 t=2954
ye shi 	也是	c=3 d=1.03554 t=4281
ye ting hao 	也聽好	c=1 d=0.29523 t=4960
ye wu 	業務	c=1 d=1 t=3465
ye xing 	也行	c=3 d=1.1076 t=4665
ye yao 	也要	c=1 d=0.00621801 t=4960
ye yao zou 	也要走	c=1 d=0.00677172 t=4960
yi 	一	c=1 d=0.0398519 t=4960
yi 	已	c=1 d=1.00095 t=3729
yi ban 	一班	c=1 d=0.0862936 t=4960
yi ban 	一般	c=7 d=0.868333 t=4960
yi bian 	一遍	c=2 d=0.129303 t=4960
yi ceng 	一層	c=1 d=1 t=4258
yi chang 	一長	c=1 d=0.0911727 t=4960
yi chang 	異常	c=1 d=1 t=4020
yi ci 	一次	c=2 d=0.551689 t=4960
yi ci yi ci 	一次一次	c=1 d=0.00242967 t=4960
yi dian 	一點	c=3 d=0.0057013 t=4960
yi dian dian 	一點點	c=1 d=0.323033 t=4960
yi dian zhong 	一點鐘	c=3 d=2.87435 t=2884
yi duan shi jian 	一段時間	c=1 d=0.000305061 t=4960
yi fan 	疑犯	c=1 d=0.00304273 t=4960
yi fu 	衣服	c=1 d=1 t=2768
yi gai zheng 	已改正	c=1 d=1 t=2798
yi ge 	一個	c=25 d=1.01747 t=4960
yi ge xiao shi 	一個小時	c=1 d=1 t=3536
yi gong 	一共	c=1 d=1 t=3255
yi ji 	以及	c=5 d=1.94575 t=4960
yi jian 	一件	c=0 d=0.0852144 t=4960
yi jin qu 	一進去	c=1 d=1 t=3681
yi jing 	已經	c=10 d=1.32447 t=4960
yi lai 	依賴	c=1 d=1 t=3234
yi lang 	伊朗	c=1 d=0.0376283 t=4960
yi liang 	一輛	c=1 d=0.000925663 t=4960
yi nian nei 	一年內	c=1 d=0.00165327 t=4960
yi qi 	一起	c=4 d=1.05653 t=3558
yi qian 	一千	c=1 d=0.0569831 t=4960
yi qian 	以前	c=8 d=0.878095 t=4960
yi qian duo hang 	以前多行	c=1 d=0.0558548 t=4960
yi qian kan dao guo 	以前看到過	c=1 d=0.341298 t=4960
yi qie 	一切	c=2 d=0.449329 t=4960
yi qing 	疫情	c=4 d=0.973864 t=4960
yi qu 	疫區	c=2 d=0.000976476 t=4960
yi quan 	一圈	c=1 d=1 t=4871
yi ren 	一人	c=1 d=1 t=3678
yi ru ji wang 	一如既往	c=1 d=1 t=4713
yi shan chu 	一刪除	c=1 d=0.400517 t=4960
yi shang 	以上	c=1 d=0.282239 t=4960
yi shi ban hui 	一時半會	c=1 d=1 t=4224
yi si 	意思	c=2 d=0.0342161 t=4960
yi tiao 	一條	c=1 d=0.486752 t=4960
yi tong 	一通	c=1 d=0.298197 t=4960
yi wei 	以爲	c=3 d=0.186577 t=4960
yi xia 	一下	c=17 d=1.40099 t=4960
yi xia 	遺下	c=1 d=0.0531307 t=4960
yi xia wu 	一下午	c=1 d=0.131994 t=4960
yi xian ai 	胰腺癌	c=1 d=0.755784 t=4960
yi xie 	一些	c=4 d=0.135083 t=4960
yi xie 	一寫	c=4 d=0.548812 t=4960
yi yang 	一樣	c=4 d=1.22651 t=4843
yi yi 	意義	c=0 d=0.1 t=4249
yi yuan 	一元	c=2 d=1.60014 t=4547
yi yuan 	議員	c=1 d=0.1764 t=4960
yi yuan san ci 	一元三次	c=2 d=1.95123 t=4435
yi zhang 	一張	c=1 d=1 t=3398
yi zhi 	一直	c=3 d=0.720359 t=4960
yi zhuo 	一桌	c=1 d=1 t=3552
yin 	音	c=0 d=0.0960789 t=4960
yin cang 	隱藏	c=1 d=0.0441572 t=4960
yin du 	印度	c=1 d=1 t=3598
yin du 	阴都	c=1 d=1 t=3596
yin hang 	銀行	c=2 d=1.0131 t=4317
yin wei 	因爲	c=12 d=0.328935 t=4960
yin yong 	引用	c=1 d=1 t=4352
yin yue 	音樂	c=2 d=0.0614212 t=4960
ying 	影	c=0 d=0.1 t=2649
